1847,イチケン
2315,ＳＪＩ
5194,相模ゴム工業
6343,フリージアＭ
6416,桂川電機
6488,ヨシタケ
6743,大同信号
6852,テクノ・セブン
7824,オプトロム
8630,損保Ｊ日本興亜Ｈ
8725,ＭＳ＆ＡＤＨ
8766,東京海上Ｈ
9318,ＡＡＨ
9435,光通信
9898,サハダイヤモンド
7946,光陽社
