1841,サンユー建設
1971,中央ビルト工業
2329,東北新社
3390,ユニバーサルＳＳ
3437,特殊電極
3515,フジコー
3753,フライトＨ
5268,旭コンクリート
6351,鶴見製作所
6772,東京コスモス電機
6904,原田工業
7169,ニュートンＦＣ
7213,レシップＨ
7621,うかい
7744,ノーリツ鋼機
3587,グローアジアＨ
8045,横浜丸魚
